brokerTime,close,high,low,open,spread,tickVolume
1668383640000000000,16352.5,16357.5,16349.5,16357.5,56,27
1668502800000000000,16809.5,16825.5,16685.5,16685.5,58,824
1668375540000000000,16499.5,16500.5,16498.5,16499.5,56,7
1668479460000000000,16588.5,16611.5,16588.5,16602.5,53,80
1668472200000000000,16319.5,16361.5,16319.5,16360.5,55,526
1668337860000000000,16435.5,16435.5,16435.5,16435.5,53,5
1668352080000000000,16562.5,16566.5,16559.5,16559.5,56,16
1668495600000000000,16676.5,16741.5,16676.5,16716.5,53,1288
1668367200000000000,16476.5,16486.5,16476.5,16484.5,56,24
1668479580000000000,16558.5,16566.5,16558.5,16566.5,52,11
1668417900000000000,16491.5,16500.5,16456.5,16472.5,61,66
1668333420000000000,16721.5,16728.5,16716.5,16717.5,55,32
1668417000000000000,16456.5,16456.5,16456.5,16456.5,61,2
1668372660000000000,16438.5,16446.5,16438.5,16446.5,55,28
1668484800000000000,16716.5,16740.5,16642.5,16666.5,58,1942
1668367200000000000,16482.5,16486.5,16482.5,16484.5,56,13
1668365460000000000,16553.5,16556.5,16545.5,16545.5,55,31
1668333420000000000,16723.5,16728.5,16716.5,16717.5,54,39
1668381420000000000,16274.5,16278.5,16272.5,16274.5,59,48
1668386820000000000,16393.5,16393.5,16383.5,16383.5,54,9
1668372540000000000,16448.5,16457.5,16448.5,16457.5,59,31
1668484800000000000,16706.5,16727.5,16642.5,16666.5,57,772
1668480300000000000,16572.5,16575.5,16564.5,16568.5,56,65
1668350760000000000,16550.5,16554.5,16545.5,16551.5,57,13
1668332460000000000,16664.5,16664.5,16659.5,16659.5,52,19
1668429660000000000,16725.5,16745.5,16724.5,16734.5,52,60
1668424440000000000,16670.5,16670.5,16666.5,16666.5,57,11
1668425400000000000,16670.5,16670.5,16664.5,16670.5,53,15
1668329100000000000,16750.5,16750.5,16750.5,16750.5,62,2
1668460500000000000,16507.5,16522.5,16507.5,16520.5,63,63
1668420420000000000,16793.5,16814.5,16793.5,16803.5,52,35
1668465900000000000,16252.5,16252.5,16252.5,16252.5,52,4
1668502800000000000,16802.5,16874.5,16685.5,16685.5,56,1713
1668433500000000000,16691.5,16691.5,16690.5,16690.5,55,5
1668484800000000000,16715.5,16727.5,16642.5,16666.5,53,1377
1668484800000000000,16699.5,16727.5,16642.5,16666.5,56,1300
1668381120000000000,16294.5,16303.5,16294.5,16303.5,56,10
1668413220000000000,15842.5,15854.5,15838.5,15846.5,59,46
1668423780000000000,16660.5,16670.5,16660.5,16663.5,60,53
1668421260000000000,16796.5,16811.5,16796.5,16811.5,61,91
1668467700000000000,16268.5,16269.5,16259.5,16259.5,53,32
1668495600000000000,16726.5,16741.5,16696.5,16716.5,55,677
1668412020000000000,15783.5,15783.5,15771.5,15777.5,53,20
1668474000000000000,16622.5,16705.5,16355.5,16355.5,59,1714
1668495600000000000,16722.5,16741.5,16696.5,16716.5,57,793
1668415380000000000,16430.5,16479.5,16175.5,16175.5,127,179
1668425520000000000,16678.5,16679.5,16657.5,16657.5,59,30
1668385920000000000,16355.5,16355.5,16355.5,16355.5,54,1
1668416760000000000,16463.5,16481.5,16442.5,16481.5,64,97
1668418620000000000,16734.5,16734.5,16727.5,16733.5,53,6
1668488400000000000,16777.5,16787.5,16709.5,16711.5,53,559
1668412200000000000,15829.5,15831.5,15810.5,15817.5,54,61
1668475800000000000,16630.5,16638.5,16602.5,16602.5,59,139
1668417300000000000,16435.5,16446.5,16435.5,16445.5,55,46
1668481200000000000,16590.5,16590.5,16485.5,16509.5,55,1192
1668337800000000000,16449.5,16449.5,16449.5,16449.5,56,13
1668420480000000000,16790.5,16792.5,16779.5,16779.5,60,48
1668462900000000000,16182.5,16317.5,16162.5,16313.5,82,243
1668363300000000000,16534.5,16534.5,16524.5,16524.5,56,39
1668410280000000000,15932.5,15932.5,15925.5,15925.5,54,13
1668376320000000000,16483.5,16487.5,16482.5,16486.5,57,20
1668460800000000000,16461.5,16482.5,16461.5,16482.5,54,85
1668416580000000000,16532.5,16534.5,16531.5,16532.5,67,7
1668483300000000000,16581.5,16582.5,16580.5,16582.5,52,7
1668352500000000000,16553.5,16554.5,16550.5,16554.5,58,13
1668481200000000000,16691.5,16728.5,16485.5,16509.5,55,2672
1668358200000000000,16623.5,16624.5,16620.5,16620.5,55,31
1668468600000000000,16332.5,16347.5,16292.5,16293.5,56,1114
1668365940000000000,16532.5,16534.5,16532.5,16534.5,54,9
1668502800000000000,16697.5,16711.5,16685.5,16685.5,54,163
1668466800000000000,16292.5,16302.5,16194.5,16252.5,57,1059
1668421020000000000,16842.5,16846.5,16835.5,16835.5,59,35
1668470400000000000,16373.5,16391.5,16335.5,16347.5,59,296
1668482820000000000,16574.5,16577.5,16568.5,16573.5,54,39
1668477480000000000,16558.5,16567.5,16554.5,16562.5,54,38
1668357900000000000,16614.5,16618.5,16614.5,16614.5,57,28
1668362820000000000,16540.5,16540.5,16531.5,16534.5,57,27
1668329460000000000,16685.5,16686.5,16672.5,16674.5,59,48
1668464100000000000,16213.5,16228.5,16185.5,16191.5,64,353
1668384000000000000,16716.5,17103.5,15761.5,16339.5,55,105377
1668412740000000000,15816.5,15821.5,15813.5,15819.5,56,50
1668351540000000000,16545.5,16550.5,16544.5,16550.5,59,9
1668365940000000000,16534.5,16534.5,16532.5,16534.5,52,7
1668495600000000000,16668.5,16741.5,16668.5,16716.5,55,1422
1668326400000000000,16805.5,16807.5,16805.5,16805.5,53,10
1668427260000000000,16699.5,16699.5,16698.5,16698.5,58,3
1668480420000000000,16574.5,16574.5,16574.5,16574.5,56,1
1668414060000000000,15873.5,15886.5,15869.5,15879.5,58,76
1668429240000000000,16720.5,16727.5,16717.5,16727.5,53,39
1668465900000000000,16194.5,16252.5,16194.5,16252.5,59,530
1668376440000000000,16493.5,16493.5,16493.5,16493.5,57,1
1668423540000000000,16728.5,16736.5,16726.5,16734.5,55,21
1668371760000000000,16445.5,16453.5,16442.5,16443.5,56,39
1668327540000000000,16816.5,16817.5,16815.5,16817.5,53,7
1668481200000000000,16578.5,16593.5,16485.5,16509.5,53,1283
1668382800000000000,16444.5,16455.5,16437.5,16450.5,55,60
1668413460000000000,15863.5,15870.5,15862.5,15870.5,60,19
1668425100000000000,16661.5,16664.5,16654.5,16654.5,57,62
1668326880000000000,16805.5,16805.5,16804.5,16804.5,55,2
1668484800000000000,16692.5,16703.5,16642.5,16666.5,52,565
1668418440000000000,16667.5,16680.5,16666.5,16680.5,57,43
1668488400000000000,16796.5,16814.5,16709.5,16711.5,56,1903
1668333900000000000,16719.5,16725.5,16718.5,16725.5,53,20
1668326880000000000,16804.5,16805.5,16803.5,16804.5,52,13
1668354660000000000,16614.5,16614.5,16599.5,16599.5,59,39
1668382920000000000,16421.5,16423.5,16414.5,16414.5,56,65
1668477660000000000,16544.5,16546.5,16544.5,16546.5,54,5
1668420480000000000,16780.5,16792.5,16779.5,16779.5,57,29
1668360180000000000,16519.5,16535.5,16507.5,16507.5,59,60
1668488400000000000,16763.5,16787.5,16709.5,16711.5,53,287
1668383940000000000,16343.5,16355.5,16341.5,16355.5,58,48
1668468600000000000,16321.5,16347.5,16292.5,16293.5,55,315
1668331920000000000,16687.5,16687.5,16651.5,16652.5,52,57
1668367380000000000,16457.5,16470.5,16457.5,16463.5,56,41
1668423480000000000,16734.5,16753.5,16731.5,16751.5,55,33
1668352800000000000,16561.5,16562.5,16560.5,16561.5,55,5
1668495600000000000,16697.5,16741.5,16694.5,16716.5,58,1086
1668472200000000000,16382.5,16383.5,16319.5,16360.5,53,668
1668369720000000000,16505.5,16508.5,16504.5,16504.5,56,20
1668356820000000000,16615.5,16618.5,16615.5,16618.5,55,18
1668492000000000000,16734.5,16799.5,16722.5,16770.5,57,1499
1668488400000000000,16803.5,16828.5,16709.5,16711.5,55,2151
1668380640000000000,16267.5,16267.5,16247.5,16256.5,58,72
1668495600000000000,16710.5,16741.5,16696.5,16716.5,57,611
1668421560000000000,16768.5,16777.5,16763.5,16766.5,62,56
1668416100000000000,16404.5,16409.5,16404.5,16409.5,64,8
1668425340000000000,16661.5,16666.5,16660.5,16666.5,56,21
1668336840000000000,16630.5,16630.5,16630.5,16630.5,54,23
1668465900000000000,16222.5,16252.5,16218.5,16252.5,53,158
1668357120000000000,16610.5,16612.5,16610.5,16611.5,56,13
1668370800000000000,16466.5,16467.5,16446.5,16459.5,59,55
1668462300000000000,16369.5,16388.5,16309.5,16388.5,52,379
1668418560000000000,16704.5,16721.5,16704.5,16721.5,61,15
1668477720000000000,16544.5,16546.5,16544.5,16544.5,56,18
1668484800000000000,16706.5,16727.5,16642.5,16666.5,55,789
1668422100000000000,16758.5,16763.5,16758.5,16762.5,57,14
1668417420000000000,16396.5,16399.5,16391.5,16396.5,68,29
1668481200000000000,16616.5,16656.5,16485.5,16509.5,63,2067
1668415320000000000,16177.5,16272.5,16129.5,16129.5,70,297
1668354540000000000,16603.5,16603.5,16594.5,16595.5,54,30
1668417540000000000,16358.5,16370.5,16351.5,16370.5,69,45
1668415020000000000,15916.5,15923.5,15906.5,15920.5,58,74
1668380100000000000,16441.5,16441.5,16432.5,16433.5,52,7
1668423900000000000,16678.5,16678.5,16667.5,16667.5,65,17
1668350640000000000,16537.5,16554.5,16537.5,16554.5,71,6
1668484800000000000,16729.5,16740.5,16642.5,16666.5,54,1656
1668420480000000000,16779.5,16792.5,16779.5,16779.5,60,64
1668430080000000000,16732.5,16747.5,16732.5,16743.5,52,41
1668355140000000000,16615.5,16615.5,16609.5,16609.5,56,10
1668481200000000000,16574.5,16593.5,16485.5,16509.5,55,1267
1668488400000000000,16772.5,16797.5,16709.5,16711.5,54,943
1668332640000000000,16663.5,16664.5,16658.5,16658.5,59,16
1668492000000000000,16765.5,16776.5,16746.5,16770.5,58,316
1668415200000000000,15926.5,15931.5,15926.5,15930.5,57,6
1668460800000000000,16467.5,16482.5,16461.5,16482.5,56,60
1668415980000000000,16427.5,16427.5,16427.5,16427.5,82,1
1668380820000000000,16314.5,16328.5,16311.5,16325.5,61,49
1668462900000000000,16181.5,16317.5,16181.5,16313.5,58,159
1668476460000000000,16652.5,16655.5,16650.5,16653.5,54,26
1668462900000000000,16184.5,16317.5,16139.5,16313.5,60,631
1668331140000000000,16659.5,16668.5,16658.5,16668.5,56,60
1668488400000000000,16787.5,16828.5,16709.5,16711.5,57,2218
1668332460000000000,16661.5,16663.5,16659.5,16659.5,55,15
1668502800000000000,16711.5,16729.5,16685.5,16685.5,60,332
1668414540000000000,15906.5,15908.5,15899.5,15899.5,56,16
1668495600000000000,16716.5,16716.5,16716.5,16716.5,57,1
1668479280000000000,16584.5,16584.5,16564.5,16573.5,53,52
1668366120000000000,16530.5,16530.5,16530.5,16530.5,52,2
1668468600000000000,16327.5,16347.5,16292.5,16293.5,54,1041
1668484800000000000,16700.5,16727.5,16642.5,16666.5,55,1284
1668416820000000000,16453.5,16463.5,16447.5,16462.5,65,44
1668375720000000000,16490.5,16493.5,16487.5,16490.5,58,28
1668328620000000000,16753.5,16753.5,16748.5,16748.5,55,6
1668328800000000000,16766.5,16766.5,16760.5,16766.5,54,31
1668367260000000000,16472.5,16477.5,16467.5,16471.5,55,41
1668470400000000000,16353.5,16391.5,16335.5,16347.5,55,1108
1668423600000000000,16728.5,16731.5,16727.5,16727.5,59,9
1668463200000000000,16199.5,16205.5,16188.5,16204.5,59,43
1668426300000000000,16710.5,16715.5,16705.5,16713.5,56,11
1668329340000000000,16675.5,16676.5,16669.5,16669.5,55,35
1668417420000000000,16392.5,16400.5,16390.5,16396.5,66,41
1668350820000000000,16557.5,16561.5,16557.5,16560.5,56,9
1668367380000000000,16463.5,16470.5,16461.5,16463.5,57,19
1668499200000000000,16656.5,16665.5,16609.5,16609.5,55,325
1668368460000000000,16486.5,16491.5,16481.5,16491.5,55,43
1668426180000000000,16687.5,16687.5,16683.5,16684.5,58,29
1668495600000000000,16647.5,16741.5,16632.5,16716.5,58,1925
1668492000000000000,16772.5,16776.5,16770.5,16770.5,57,19
1668502800000000000,16779.5,16874.5,16685.5,16685.5,53,1732
1668330180000000000,16583.5,16583.5,16583.5,16583.5,63,1
1668492000000000000,16750.5,16799.5,16722.5,16770.5,53,1222
1668484800000000000,16697.5,16703.5,16642.5,16666.5,58,485
1668492000000000000,16777.5,16799.5,16746.5,16770.5,54,687
1668414960000000000,15917.5,15920.5,15905.5,15905.5,56,43
1668368100000000000,16464.5,16473.5,16456.5,16456.5,57,73
1668502800000000000,16700.5,16711.5,16685.5,16685.5,54,149
1668484800000000000,16714.5,16740.5,16642.5,16666.5,55,1912
1668481200000000000,16588.5,16607.5,16485.5,16509.5,59,1571
1668325620000000000,16810.5,16811.5,16809.5,16811.5,52,10
1668383160000000000,16376.5,16382.5,16370.5,16382.5,54,70
1668419760000000000,16767.5,16767.5,16748.5,16754.5,61,44
1668472200000000000,16368.5,16383.5,16319.5,16360.5,53,885
1668337500000000000,16566.5,16579.5,16566.5,16573.5,65,50
1668379860000000000,16445.5,16457.5,16445.5,16454.5,55,59
1668370800000000000,16469.5,16470.5,16446.5,16459.5,57,61
1668369600000000000,16505.5,16505.5,16500.5,16500.5,55,6
1668484800000000000,16678.5,16697.5,16642.5,16666.5,58,274
1668481440000000000,16517.5,16519.5,16511.5,16514.5,53,47
1668410220000000000,15925.5,15927.5,15919.5,15919.5,55,21
1668377880000000000,16499.5,16499.5,16499.5,16499.5,56,7
1668369180000000000,16502.5,16507.5,16501.5,16505.5,56,21
1668481200000000000,16595.5,16607.5,16485.5,16509.5,53,1567
1668411840000000000,15813.5,15816.5,15796.5,15800.5,55,39
1668472200000000000,16358.5,16383.5,16319.5,16360.5,56,923
1668329580000000000,16670.5,16684.5,16668.5,16681.5,59,37
1668461700000000000,16462.5,16462.5,16453.5,16458.5,55,58
1668481200000000000,16573.5,16593.5,16485.5,16509.5,57,1279
1668417660000000000,16395.5,16395.5,16382.5,16390.5,54,42
1668462600000000000,16387.5,16407.5,16371.5,16371.5,65,114
1668363000000000000,16541.5,16541.5,16535.5,16535.5,57,7
1668379380000000000,16496.5,16505.5,16495.5,16505.5,56,15
1668367020000000000,16452.5,16464.5,16452.5,16452.5,55,42
1668430020000000000,16747.5,16769.5,16744.5,16768.5,62,33
1668418140000000000,16691.5,16707.5,16625.5,16625.5,70,108
1668378900000000000,16515.5,16518.5,16510.5,16510.5,55,40
1668423960000000000,16669.5,16682.5,16666.5,16682.5,58,25
1668495600000000000,16725.5,16741.5,16696.5,16716.5,55,675
1668354480000000000,16600.5,16601.5,16590.5,16590.5,57,15
1668465900000000000,16205.5,16252.5,16204.5,16252.5,59,378
1668470400000000000,16364.5,16391.5,16335.5,16347.5,56,446
1668470400000000000,16374.5,16391.5,16335.5,16347.5,57,369
1668338160000000000,16489.5,16490.5,16479.5,16486.5,53,28
1668481740000000000,16546.5,16548.5,16532.5,16537.5,52,61
1668362940000000000,16531.5,16533.5,16531.5,16533.5,58,4
1668423360000000000,16726.5,16736.5,16726.5,16736.5,55,10
1668476580000000000,16660.5,16660.5,16650.5,16652.5,53,43
1668413100000000000,15848.5,15850.5,15838.5,15849.5,56,62
1668383580000000000,16351.5,16356.5,16344.5,16353.5,54,58
1668419700000000000,16752.5,16767.5,16752.5,16755.5,67,40
1668358320000000000,16610.5,16612.5,16608.5,16609.5,58,30
1668382260000000000,16315.5,16321.5,16308.5,16309.5,57,49
1668387120000000000,16383.5,16383.5,16382.5,16382.5,58,3
1668472200000000000,16358.5,16383.5,16319.5,16360.5,60,859
1668481200000000000,16717.5,16728.5,16485.5,16509.5,54,2309
1668429600000000000,16743.5,16743.5,16732.5,16739.5,58,18
1668464100000000000,16219.5,16228.5,16185.5,16191.5,55,389
1668421020000000000,16837.5,16838.5,16835.5,16835.5,61,9
1668431520000000000,16751.5,16751.5,16739.5,16746.5,55,28
1668475980000000000,16637.5,16648.5,16635.5,16643.5,57,24
1668474000000000000,16502.5,16533.5,16355.5,16355.5,57,968
1668420240000000000,16841.5,16850.5,16828.5,16828.5,60,45
1668367920000000000,16447.5,16460.5,16447.5,16460.5,55,40
1668367140000000000,16484.5,16491.5,16474.5,16490.5,60,99
1668466800000000000,16298.5,16302.5,16194.5,16252.5,54,1173
1668429000000000000,16714.5,16714.5,16702.5,16702.5,53,39
1668430320000000000,16734.5,16736.5,16729.5,16729.5,56,23
1668381300000000000,16295.5,16303.5,16292.5,16292.5,53,41
1668492000000000000,16749.5,16776.5,16748.5,16770.5,53,120
1668381360000000000,16274.5,16285.5,16272.5,16274.5,59,85
1668466800000000000,16248.5,16261.5,16208.5,16215.5,58,250
1668354360000000000,16592.5,16599.5,16592.5,16599.5,59,7
1668484800000000000,16690.5,16727.5,16642.5,16666.5,55,991
1668351780000000000,16538.5,16548.5,16538.5,16547.5,56,28
1668430260000000000,16737.5,16744.5,16731.5,16731.5,59,21
1668474000000000000,16624.5,16705.5,16355.5,16355.5,60,1829
1668463800000000000,16207.5,16221.5,16182.5,16182.5,66,91
1668385560000000000,16354.5,16354.5,16344.5,16354.5,53,29
1668495600000000000,16676.5,16741.5,16676.5,16716.5,58,1282
1668466800000000000,16249.5,16261.5,16208.5,16215.5,57,580
1668326400000000000,16805.5,16807.5,16805.5,16805.5,53,10
1668463200000000000,16196.5,16275.5,16174.5,16204.5,61,818
1668499200000000000,16658.5,16665.5,16609.5,16609.5,57,358
1668481200000000000,16591.5,16592.5,16485.5,16509.5,54,1196
1668492000000000000,16756.5,16799.5,16730.5,16770.5,57,1037
1668383160000000000,16382.5,16382.5,16382.5,16382.5,57,1
1668495600000000000,16621.5,16741.5,16620.5,16716.5,54,2066
1668337560000000000,16550.5,16550.5,16540.5,16540.5,69,20
1668334080000000000,16699.5,16708.5,16699.5,16707.5,60,28
1668337020000000000,16599.5,16625.5,16575.5,16612.5,58,153
1668475800000000000,16624.5,16648.5,16602.5,16602.5,63,193
1668331980000000000,16681.5,16685.5,16674.5,16685.5,55,11
1668326160000000000,16806.5,16806.5,16806.5,16806.5,54,4
1668411720000000000,15851.5,15858.5,15851.5,15858.5,55,28
1668423720000000000,16662.5,16699.5,16658.5,16695.5,65,114
1668479460000000000,16602.5,16609.5,16602.5,16602.5,55,19
1668467700000000000,16269.5,16269.5,16259.5,16259.5,52,38
1668376920000000000,16511.5,16522.5,16496.5,16496.5,59,52
1668416160000000000,16410.5,16415.5,16398.5,16398.5,67,57
1668481200000000000,16624.5,16656.5,16485.5,16509.5,53,2036
1668428460000000000,16700.5,16701.5,16695.5,16695.5,52,37
1668479400000000000,16620.5,16622.5,16586.5,16586.5,55,54
1668413880000000000,15892.5,15900.5,15880.5,15880.5,59,73
1668492000000000000,16790.5,16799.5,16746.5,16770.5,62,395
1668329520000000000,16682.5,16682.5,16682.5,16682.5,60,1
1668423840000000000,16682.5,16682.5,16676.5,16676.5,57,7
1668472200000000000,16325.5,16361.5,16323.5,16360.5,60,211
1668467700000000000,16312.5,16312.5,16259.5,16259.5,52,504
1668474000000000000,16630.5,16705.5,16355.5,16355.5,60,1689
1668354720000000000,16608.5,16617.5,16607.5,16617.5,60,24
1668354780000000000,16611.5,16624.5,16611.5,16615.5,58,46
1668378000000000000,16505.5,16505.5,16505.5,16505.5,56,1
1668335160000000000,16666.5,16666.5,16666.5,16666.5,52,1
1668336360000000000,16665.5,16666.5,16664.5,16666.5,54,5
1668420840000000000,16834.5,16834.5,16824.5,16825.5,59,40
1668465900000000000,16208.5,16252.5,16207.5,16252.5,61,184
1668420540000000000,16789.5,16797.5,16779.5,16779.5,59,42
1668418980000000000,16756.5,16767.5,16724.5,16737.5,60,110
1668430320000000000,16740.5,16740.5,16729.5,16729.5,56,31
1668488400000000000,16777.5,16787.5,16709.5,16711.5,55,568
1668419580000000000,16764.5,16764.5,16764.5,16764.5,61,4
1668422760000000000,16719.5,16738.5,16719.5,16736.5,63,18
1668474000000000000,16616.5,16705.5,16355.5,16355.5,64,2090
1668376200000000000,16483.5,16484.5,16483.5,16483.5,58,5
1668328560000000000,16748.5,16748.5,16744.5,16748.5,60,12
1668465000000000000,16252.5,16266.5,16241.5,16253.5,52,212
1668375240000000000,16493.5,16493.5,16490.5,16491.5,56,11
1668413460000000000,15860.5,15870.5,15857.5,15870.5,58,84
1668385680000000000,16357.5,16360.5,16347.5,16359.5,53,25
1668362100000000000,16527.5,16527.5,16519.5,16519.5,57,25
1668328440000000000,16738.5,16752.5,16738.5,16739.5,54,50
1668369240000000000,16498.5,16500.5,16498.5,16500.5,55,8
1668488400000000000,16766.5,16828.5,16709.5,16711.5,56,2432
1668411300000000000,15891.5,15891.5,15883.5,15883.5,55,12
1668360060000000000,16554.5,16572.5,16554.5,16572.5,65,11
1668476100000000000,16659.5,16671.5,16644.5,16654.5,63,106
1668385140000000000,16331.5,16334.5,16331.5,16334.5,58,2
1668492000000000000,16729.5,16799.5,16722.5,16770.5,55,1717
1668424740000000000,16643.5,16645.5,16627.5,16627.5,57,61
1668358200000000000,16623.5,16624.5,16620.5,16620.5,55,23
1668480360000000000,16572.5,16572.5,16572.5,16572.5,58,1
1668488400000000000,16755.5,16797.5,16709.5,16711.5,56,1396
1668424200000000000,16672.5,16679.5,16667.5,16667.5,59,48
1668495600000000000,16716.5,16717.5,16716.5,16716.5,52,9
1668409200000000000,15922.5,15925.5,15913.5,15919.5,54,56
1668429000000000000,16714.5,16716.5,16702.5,16702.5,56,45
1668329760000000000,16675.5,16682.5,16672.5,16675.5,59,30
1668387960000000000,16356.5,16363.5,16356.5,16358.5,53,30
1668430020000000000,16742.5,16769.5,16742.5,16768.5,53,67
1668361140000000000,16541.5,16541.5,16524.5,16524.5,56,25
1668420420000000000,16803.5,16803.5,16803.5,16803.5,55,2
1668479580000000000,16566.5,16566.5,16566.5,16566.5,52,1
1668499200000000000,16617.5,16617.5,16609.5,16609.5,57,21
1668380280000000000,16425.5,16430.5,16420.5,16420.5,58,39
1668484800000000000,16715.5,16740.5,16642.5,16666.5,54,2033
1668480660000000000,16576.5,16579.5,16569.5,16569.5,59,24
1668338880000000000,16446.5,16460.5,16445.5,16459.5,56,29
1668412500000000000,15820.5,15829.5,15815.5,15827.5,58,45
1668468600000000000,16321.5,16347.5,16292.5,16293.5,55,273
1668377880000000000,16499.5,16499.5,16499.5,16499.5,54,1
1668413460000000000,15862.5,15870.5,15859.5,15870.5,59,43
1668418560000000000,16696.5,16721.5,16696.5,16721.5,63,33
1668492000000000000,16732.5,16799.5,16722.5,16770.5,56,1830
1668368880000000000,16492.5,16492.5,16489.5,16489.5,54,7
1668339120000000000,16465.5,16472.5,16447.5,16447.5,61,78
1668364560000000000,16513.5,16517.5,16511.5,16517.5,56,35
1668468600000000000,16316.5,16347.5,16292.5,16293.5,53,877
1668465000000000000,16270.5,16278.5,16233.5,16253.5,60,563
1668370080000000000,16490.5,16493.5,16487.5,16490.5,55,39
1668425820000000000,16692.5,16694.5,16686.5,16686.5,58,38
1668419940000000000,16754.5,16754.5,16754.5,16754.5,56,1
1668433860000000000,16699.5,16699.5,16698.5,16698.5,56,9
1668475800000000000,16641.5,16648.5,16602.5,16602.5,60,166
1668474000000000000,16647.5,16705.5,16355.5,16355.5,68,1416
1668414720000000000,15892.5,15904.5,15889.5,15900.5,57,38
1668462900000000000,16197.5,16317.5,16139.5,16313.5,58,738
1668502800000000000,16725.5,16725.5,16685.5,16685.5,54,286
1668462000000000000,16414.5,16461.5,16414.5,16451.5,53,193
1668368040000000000,16449.5,16451.5,16447.5,16447.5,56,29
1668420900000000000,16847.5,16847.5,16835.5,16835.5,56,20
1668423900000000000,16678.5,16686.5,16667.5,16667.5,65,21
1668370140000000000,16485.5,16487.5,16485.5,16487.5,55,13
1668387720000000000,16360.5,16367.5,16358.5,16358.5,58,33
1668388260000000000,16341.5,16345.5,16341.5,16343.5,54,32
1668375300000000000,16495.5,16495.5,16494.5,16495.5,57,7
1668492000000000000,16785.5,16799.5,16746.5,16770.5,58,483
1668470400000000000,16389.5,16391.5,16335.5,16347.5,54,227
1668328980000000000,16755.5,16755.5,16749.5,16751.5,55,19
1668462300000000000,16359.5,16388.5,16355.5,16388.5,55,70
1668362460000000000,16526.5,16526.5,16526.5,16526.5,55,6
1668364380000000000,16519.5,16520.5,16519.5,16520.5,56,9
1668354180000000000,16610.5,16610.5,16610.5,16610.5,66,1
1668492000000000000,16743.5,16799.5,16722.5,16770.5,60,1315
1668430140000000000,16707.5,16725.5,16706.5,16724.5,56,51
1668499200000000000,16656.5,16665.5,16609.5,16609.5,53,400
1668369600000000000,16508.5,16511.5,16500.5,16500.5,55,18
1668465000000000000,16260.5,16266.5,16233.5,16253.5,55,461
1668387660000000000,16364.5,16366.5,16364.5,16366.5,56,12
1668502800000000000,16772.5,16874.5,16685.5,16685.5,59,2229
1668334020000000000,16713.5,16715.5,16708.5,16715.5,53,12
1668414480000000000,15880.5,15887.5,15880.5,15887.5,61,3
1668355860000000000,16641.5,16641.5,16641.5,16641.5,58,1
1668419400000000000,16749.5,16749.5,16728.5,16728.5,60,31
1668362520000000000,16537.5,16549.5,16536.5,16539.5,59,39
1668414180000000000,15873.5,15876.5,15873.5,15876.5,53,26
1668385440000000000,16342.5,16342.5,16342.5,16342.5,56,1
1668416040000000000,16427.5,16457.5,16427.5,16440.5,66,80
1668382920000000000,16416.5,16423.5,16414.5,16414.5,58,31
1668422220000000000,16718.5,16720.5,16718.5,16720.5,54,16
1668330540000000000,16657.5,16674.5,16650.5,16674.5,61,60
1668422640000000000,16739.5,16741.5,16734.5,16741.5,52,16
1668354720000000000,16617.5,16617.5,16607.5,16617.5,58,57
1668481140000000000,16494.5,16494.5,16491.5,16492.5,52,9
1668413640000000000,15847.5,15852.5,15844.5,15844.5,57,58
1668416100000000000,16400.5,16409.5,16398.5,16409.5,61,135
1668375000000000000,16494.5,16495.5,16487.5,16489.5,56,35
1668431460000000000,16757.5,16758.5,16755.5,16755.5,56,10
1668464100000000000,16236.5,16254.5,16185.5,16191.5,56,1205
1668463200000000000,16168.5,16275.5,16157.5,16204.5,60,1527
1668387600000000000,16366.5,16389.5,16366.5,16383.5,62,73
1668422040000000000,16763.5,16764.5,16758.5,16764.5,56,6
1668484800000000000,16692.5,16727.5,16642.5,16666.5,54,946
1668425640000000000,16682.5,16685.5,16680.5,16685.5,59,9
1668356220000000000,16626.5,16627.5,16626.5,16627.5,57,4
1668326280000000000,16806.5,16806.5,16806.5,16806.5,58,1
1668378360000000000,16501.5,16501.5,16501.5,16501.5,57,1
1668376620000000000,16494.5,16494.5,16494.5,16494.5,55,1
1668499200000000000,16656.5,16665.5,16609.5,16609.5,56,373
1668481200000000000,16673.5,16728.5,16485.5,16509.5,53,2597
1668331380000000000,16646.5,16654.5,16646.5,16646.5,57,29
1668476700000000000,16659.5,16660.5,16652.5,16654.5,53,27
1668484800000000000,16697.5,16727.5,16642.5,16666.5,56,1067
1668337620000000000,16469.5,16483.5,16459.5,16465.5,52,185
1668408420000000000,15868.5,15875.5,15865.5,15868.5,59,45
1668420480000000000,16779.5,16780.5,16779.5,16779.5,57,11
1668325800000000000,16809.5,16810.5,16809.5,16810.5,55,2
1668416520000000000,16524.5,16524.5,16513.5,16514.5,68,60
1668463800000000000,16185.5,16221.5,16157.5,16182.5,52,682
1668331800000000000,16640.5,16642.5,16638.5,16638.5,55,11
1668380280000000000,16428.5,16431.5,16420.5,16420.5,57,48
1668372300000000000,16440.5,16449.5,16439.5,16447.5,54,28
1668328680000000000,16765.5,16766.5,16764.5,16764.5,57,7
1668354840000000000,16612.5,16615.5,16609.5,16615.5,57,46
1668421740000000000,16744.5,16749.5,16730.5,16748.5,61,62
1668488400000000000,16738.5,16797.5,16709.5,16711.5,57,1256
1668359940000000000,16587.5,16596.5,16587.5,16596.5,57,25
